"Order.number.of.item","Label","PennElementType","PennElementName","Value","PROLIFIC_ID","group","experiment","item","condition","modal","parameter","Comments"
12,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","6a05ca5e08a38e9fbe091d95","2","control","control-13","control-bad","kann","bad",""
12,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","4","6a05ca5e08a38e9fbe091d95","2","control","control-13","control-bad","kann","bad","Any addtional parameters were appended as additional columns"
12,"norming-trial-1","TextInput","norm-comment"," ","6a05ca5e08a38e9fbe091d95","2","control","control-13","control-bad","kann","bad",""
12,"norming-trial-1","PennController","15","End","6a05ca5e08a38e9fbe091d95","2","control","control-13","control-bad","kann","bad",""
53,"norming-trial-1","PennController","56","Start","6a05ca5e08a38e9fbe091d95","2","main","main-7","bouletic-soll","soll","bouletic",""
53,"norming-trial-1","PennController","56","Start","6a05ca5e08a38e9fbe091d95","2","main","main-7","bouletic-soll","soll","bouletic",""
53,"norming-trial-1","PennController","56","End","6a05ca5e08a38e9fbe091d95","2","main","main-7","bouletic-soll","soll","bouletic",""
53,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","6a05ca5e08a38e9fbe091d95","2","main","main-7","bouletic-soll","soll","bouletic",""
53,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","4","6a05ca5e08a38e9fbe091d95","2","main","main-7","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
53,"norming-trial-1","TextInput","norm-comment"," ","6a05ca5e08a38e9fbe091d95","2","main","main-7","bouletic-soll","soll","bouletic",""
